Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
29,No,Travel_Rarely,1199,Sales,2,3,Medical,1,2171,1,Male,79,2,2,Sales Executive,2,Married,515845,295397,2,Y,No,19,3,2,80,2,10,2,3,0,0,0,0
33,No,Travel_Rarely,213,Sales,2,4,Marketing,1,2172,2,Male,77,4,2,Sales Executive,4,Divorced,855149,1005960,0,Y,No,11,3,4,80,1,16,2,2,15,1,0,9
45,No,Travel_Rarely,578,Research & Development,8,4,Other,1,2173,4,Male,76,3,2,Research Scientist,4,Married,324115,777129,9,Y,No,14,3,1,80,2,11,3,3,10,9,9,8
36,No,Non-Travel,866,Sales,1,5,Medical,1,2174,4,Female,45,3,2,Sales Executive,4,Single,547468,1280441,4,Y,No,15,3,2,80,0,7,6,3,1,0,0,0
56,No,Non-Travel,187,Research & Development,8,1,Medical,1,2175,4,Male,36,2,4,Healthcare Representative,2,Divorced,1155028,2131440,1,Y,Yes,15,3,4,80,1,34,3,3,33,9,15,0
55,No,Travel_Rarely,1457,Research & Development,17,3,Technical Degree,1,2176,3,Female,56,3,3,Manufacturing Director,3,Married,901297,1160755,8,Y,No,11,3,3,80,1,22,2,3,10,7,0,8
45,No,Non-Travel,1045,Sales,9,4,Life Sciences,1,2177,2,Female,66,2,2,Sales Executive,3,Married,449362,1499229,1,Y,No,13,3,4,80,1,15,2,3,15,10,4,12
30,No,Travel_Rarely,797,Research & Development,16,1,Life Sciences,1,2178,2,Male,32,3,1,Research Scientist,4,Married,252320,365698,1,Y,No,12,3,2,80,1,10,2,2,10,0,0,8
45,No,Travel_Frequently,354,Research & Development,25,3,Medical,1,2179,2,Female,84,3,5,Manager,2,Single,1524627,1070783,3,Y,No,22,4,3,80,0,22,4,3,0,0,0,0
27,No,Travel_Rarely,116,Research & Development,4,3,Life Sciences,1,2180,2,Male,87,4,2,Manufacturing Director,2,Married,510367,500822,1,Y,Yes,20,4,2,80,1,6,0,3,6,2,0,3
32,Yes,Travel_Rarely,1282,Research & Development,2,4,Life Sciences,1,2181,4,Male,96,3,1,Laboratory Technician,2,Single,112382,2055661,1,Y,No,12,3,1,80,0,2,2,3,1,0,0,0
37,No,Travel_Rarely,553,Research & Development,13,4,Life Sciences,1,2182,3,Female,77,3,2,Manufacturing Director,3,Married,420561,1026212,9,Y,Yes,12,3,2,80,2,7,2,3,3,2,1,1
42,Yes,Travel_Frequently,947,Research & Development,19,3,Medical,1,2183,3,Male,57,4,1,Research Scientist,3,Divorced,271161,1681497,6,Y,Yes,12,3,4,80,0,7,2,3,2,2,2,2
28,No,Travel_Rarely,1189,Research & Development,1,3,Medical,1,2184,3,Female,68,3,1,Research Scientist,1,Married,321293,1044389,1,Y,No,25,4,3,80,1,3,3,3,3,2,1,2
29,No,Travel_Rarely,356,Human Resources,17,3,Other,1,2185,2,Male,50,2,3,Human Resources,1,Single,648645,728989,1,Y,No,13,3,1,80,0,11,3,2,10,9,0,9
43,No,Travel_Rarely,1018,Research & Development,27,3,Technical Degree,1,2186,4,Male,86,4,1,Laboratory Technician,2,Divorced,436663,519497,5,Y,No,12,3,3,80,1,8,0,3,5,4,0,2
24,No,Travel_Rarely,569,Research & Development,11,2,Other,1,2187,4,Male,78,3,1,Laboratory Technician,4,Single,195963,1094853,1,Y,No,13,3,3,80,0,5,6,4,5,2,1,4
44,No,Non-Travel,364,Research & Development,24,3,Medical,1,2188,1,Male,50,1,1,Laboratory Technician,3,Single,323949,173802,2,Y,No,14,3,3,80,0,9,5,3,5,2,1,4
48,No,Travel_Rarely,523,Sales,16,4,Life Sciences,1,2189,3,Female,97,3,2,Sales Executive,3,Divorced,528046,1103817,8,Y,No,14,3,3,80,1,18,2,3,8,7,7,7
48,No,Travel_Rarely,1210,Sales,6,3,Marketing,1,2190,3,Male,93,3,2,Sales Executive,1,Divorced,438323,2041883,4,Y,No,11,3,1,80,3,16,3,3,2,2,2,2
35,No,Travel_Rarely,952,Research & Development,6,4,Life Sciences,1,2191,3,Male,61,1,1,Laboratory Technician,3,Divorced,252237,590545,1,Y,No,14,3,3,80,1,7,4,3,7,7,1,7
32,Yes,Non-Travel,1459,Sales,11,4,Other,1,2192,4,Male,60,4,2,Sales Executive,3,Married,373666,2000798,8,Y,No,12,3,4,80,0,6,2,3,4,2,1,2
31,No,Travel_Rarely,487,Research & Development,6,2,Medical,1,2193,2,Female,32,3,2,Manufacturing Director,1,Married,360054,332913,1,Y,No,12,3,2,80,1,13,5,1,13,10,3,12
28,No,Travel_Frequently,997,Research & Development,2,1,Life Sciences,1,2194,1,Male,88,3,2,Healthcare Representative,4,Divorced,724424,2120816,1,Y,No,19,3,4,80,1,6,0,4,6,4,1,3
21,No,Travel_Rarely,1005,Research & Development,3,2,Medical,1,2195,4,Male,100,2,1,Research Scientist,3,Single,295148,968029,1,Y,No,17,3,1,80,0,3,4,4,3,2,1,0
38,No,Travel_Rarely,1312,Sales,1,4,Life Sciences,1,2196,4,Male,86,3,2,Sales Executive,2,Married,359141,632045,0,Y,No,15,3,1,80,2,16,3,3,15,13,5,8
42,No,Travel_Rarely,1191,Research & Development,2,3,Medical,1,2197,3,Male,67,2,1,Laboratory Technician,2,Married,401056,2019473,4,Y,No,14,3,2,80,1,4,3,3,1,0,0,0
25,No,Travel_Rarely,885,Sales,26,1,Medical,1,2198,3,Female,33,3,2,Sales Executive,4,Single,534769,1894475,1,Y,No,23,4,2,80,0,6,5,2,6,5,1,4
52,No,Travel_Rarely,884,Sales,8,3,Marketing,1,2199,1,Male,72,3,4,Sales Executive,4,Married,980811,1908253,5,Y,No,14,3,3,80,1,28,3,3,2,0,2,2
51,No,Travel_Rarely,1300,Sales,26,4,Marketing,1,2200,1,Female,66,3,4,Manager,3,Married,1351323,448117,2,Y,No,14,3,3,80,1,29,2,2,20,6,4,17
32,Yes,Travel_Rarely,1049,Research & Development,9,3,Medical,1,2201,1,Female,41,3,1,Laboratory Technician,1,Single,339304,872081,7,Y,No,22,4,1,80,0,10,2,4,5,4,0,4
28,No,Travel_Rarely,1234,Research & Development,5,3,Life Sciences,1,2202,3,Female,83,3,1,Research Scientist,2,Single,158613,1709136,1,Y,Yes,12,3,2,80,0,4,2,2,4,3,1,2
26,No,Travel_Rarely,950,Sales,1,3,Life Sciences,1,2203,3,Male,58,3,2,Sales Executive,3,Married,412095,1689050,1,Y,No,17,3,2,80,1,8,3,3,8,7,7,7
38,No,Travel_Rarely,1243,Research & Development,10,2,Life Sciences,1,2204,4,Male,81,4,1,Research Scientist,4,Single,378314,1245913,3,Y,No,17,3,1,80,0,4,2,3,1,0,0,0
27,No,Travel_Frequently,622,Research & Development,1,3,Medical,1,2205,4,Male,86,3,1,Research Scientist,4,Single,231902,457994,2,Y,No,13,3,3,80,0,5,0,2,4,2,1,2
32,No,Travel_Rarely,1033,Research & Development,2,2,Life Sciences,1,2206,3,Female,40,3,3,Research Director,4,Single,926861,1595343,3,Y,No,15,3,4,80,0,10,6,3,7,7,7,7
42,No,Travel_Rarely,1227,Research & Development,2,3,Medical,1,2207,3,Male,68,2,1,Laboratory Technician,2,Married,363872,2052341,4,Y,No,14,3,2,80,1,3,3,3,1,0,0,0
36,No,Travel_Frequently,898,Research & Development,8,3,Medical,1,2208,2,Male,53,3,1,Research Scientist,4,Married,177952,1011687,1,Y,Yes,12,3,3,80,3,4,3,2,4,2,1,2
19,Yes,Non-Travel,540,Research & Development,10,3,Medical,1,2209,1,Female,98,2,1,Research Scientist,2,Single,138444,454010,1,Y,Yes,25,4,2,80,0,1,2,4,1,1,0,0
39,No,Non-Travel,112,Research & Development,9,3,Life Sciences,1,2210,4,Male,88,3,5,Manager,4,Single,1638918,1264339,2,Y,No,13,3,3,80,0,21,3,2,6,0,1,3
39,No,Travel_Rarely,1444,Research & Development,1,4,Medical,1,2211,3,Female,95,3,1,Laboratory Technician,3,Divorced,185920,1310238,7,Y,No,14,3,3,80,3,7,1,3,3,2,1,2
38,No,Travel_Rarely,992,Sales,3,2,Life Sciences,1,2212,2,Female,32,3,2,Sales Executive,1,Divorced,596521,1656016,3,Y,No,15,3,4,80,1,10,3,3,7,7,1,7
35,No,Travel_Frequently,459,Research & Development,3,4,Life Sciences,1,2213,3,Male,87,3,2,Research Scientist,3,Single,341047,247838,1,Y,Yes,11,3,2,80,0,9,3,3,9,6,1,1
37,No,Travel_Rarely,1006,Research & Development,1,2,Medical,1,2214,3,Female,82,2,1,Research Scientist,1,Married,315566,1508857,2,Y,No,14,3,1,80,1,17,2,2,3,1,0,2
31,Yes,Travel_Rarely,153,Research & Development,22,3,Life Sciences,1,2215,1,Female,48,3,1,Research Scientist,3,Married,170814,965207,4,Y,Yes,11,3,2,80,0,7,2,3,5,2,0,1
47,No,Non-Travel,1195,Research & Development,14,4,Technical Degree,1,2216,3,Male,66,3,2,Research Scientist,2,Married,459903,173802,8,Y,No,18,3,3,80,1,16,4,4,8,7,1,7
43,No,Travel_Rarely,1460,Research & Development,8,4,Other,1,2217,3,Female,75,3,2,Healthcare Representative,3,Divorced,381219,214140,4,Y,Yes,14,3,4,80,0,9,3,3,5,2,0,2
47,No,Travel_Rarely,493,Sales,16,4,Life Sciences,1,2218,3,Female,96,3,2,Sales Executive,3,Divorced,559918,1142495,8,Y,No,14,3,3,80,1,18,2,3,8,7,7,7
30,No,Travel_Rarely,1126,Research & Development,6,3,Technical Degree,1,2219,1,Female,49,2,2,Laboratory Technician,4,Married,365698,1968013,0,Y,No,12,3,1,80,1,10,6,3,9,2,6,7
53,No,Travel_Rarely,682,Research & Development,1,4,Life Sciences,1,2220,3,Male,64,2,5,Manager,3,Married,1651451,506300,0,Y,No,14,3,1,80,1,34,5,3,33,18,11,9
41,No,Travel_Rarely,593,Research & Development,28,4,Life Sciences,1,2221,1,Female,58,2,4,Manufacturing Director,2,Married,1107220,470444,0,Y,No,23,4,3,80,1,21,3,3,20,7,0,10
59,No,Travel_Rarely,802,Human Resources,6,2,Medical,1,2222,2,Male,51,3,1,Human Resources,3,Married,174881,2156091,8,Y,No,17,3,4,80,0,6,2,2,2,2,2,2
41,No,Travel_Frequently,525,Sales,26,3,Marketing,1,2223,3,Female,76,3,4,Sales Executive,2,Married,1111536,1200844,5,Y,No,14,3,4,80,1,23,2,4,20,4,4,8
44,No,Travel_Rarely,1286,Research & Development,15,2,Life Sciences,1,2224,3,Male,66,2,4,Research Director,3,Married,1421375,286018,1,Y,No,24,4,1,80,1,14,3,3,14,10,6,11
31,Yes,Travel_Frequently,356,Sales,26,4,Marketing,1,2225,3,Female,52,2,2,Sales Executive,1,Single,536014,1974570,5,Y,No,15,3,3,80,0,9,5,2,6,3,0,1
43,No,Travel_Rarely,414,Sales,25,3,Medical,1,2226,3,Male,79,2,3,Sales Executive,4,Divorced,895902,421806,5,Y,No,13,3,3,80,1,18,5,3,1,0,0,0
31,No,Travel_Rarely,1125,Research & Development,6,3,Technical Degree,1,2227,1,Female,49,2,2,Laboratory Technician,4,Married,380472,1972412,0,Y,No,12,3,1,80,1,10,6,3,9,2,6,7
35,No,Travel_Rarely,1195,Sales,18,3,Medical,1,2228,3,Female,87,3,2,Sales Executive,3,Married,407530,557760,1,Y,No,16,3,2,80,0,5,3,3,5,2,1,0
32,Yes,Travel_Frequently,854,Research & Development,15,3,Medical,1,2229,3,Male,72,3,1,Laboratory Technician,3,Married,223104,503312,1,Y,No,12,3,3,80,1,2,5,2,2,2,2,2
38,No,Travel_Rarely,1248,Research & Development,10,1,Medical,1,2230,3,Male,64,3,3,Research Director,3,Single,1114441,682592,7,Y,No,21,4,3,80,0,9,3,3,4,3,2,2
36,No,Travel_Frequently,1435,Sales,11,2,Technical Degree,1,2231,2,Female,90,3,3,Sales Executive,4,Married,811906,1894475,0,Y,No,14,3,3,80,1,10,6,3,8,7,2,8
41,No,Travel_Rarely,623,Research & Development,2,4,Life Sciences,1,2232,3,Female,81,3,2,Healthcare Representative,4,Married,312661,543401,1,Y,No,13,3,2,80,2,9,4,3,9,2,2,2
38,No,Travel_Rarely,245,Sales,7,4,Marketing,1,2233,4,Female,47,2,2,Sales Executive,4,Single,289089,670640,0,Y,No,20,4,1,80,0,8,2,3,7,7,0,5
38,No,Travel_Rarely,295,Research & Development,17,1,Life Sciences,1,2234,3,Female,63,2,3,Healthcare Representative,3,Married,705749,1989261,0,Y,No,18,3,1,80,1,20,4,2,19,9,1,9
45,No,Travel_Rarely,959,Sales,2,2,Technical Degree,1,2235,2,Male,45,1,2,Sales Representative,3,Single,539832,1005462,0,Y,No,13,3,1,80,0,9,3,3,9,7,3,1
29,Yes,Travel_Rarely,1495,Research & Development,12,1,Life Sciences,1,2236,3,Female,79,3,1,Laboratory Technician,4,Married,203682,1923027,1,Y,Yes,11,3,4,80,0,1,4,2,1,1,0,0
29,No,Travel_Rarely,1375,Sales,10,3,Life Sciences,1,2237,3,Male,99,3,1,Sales Representative,3,Single,229827,239289,1,Y,No,11,3,3,80,0,2,6,3,1,0,0,0
55,No,Travel_Rarely,160,Research & Development,20,2,Technical Degree,1,2238,2,Male,37,3,2,Laboratory Technician,4,Married,480155,1376140,3,Y,Yes,19,3,4,80,1,11,4,3,10,7,0,8
29,No,Travel_Frequently,426,Research & Development,1,1,Life Sciences,1,2239,4,Female,95,3,1,Laboratory Technician,2,Married,242941,351256,0,Y,No,13,3,3,80,3,4,3,3,3,2,0,2
32,No,Travel_Rarely,988,Research & Development,2,3,Medical,1,2240,4,Male,45,3,2,Research Scientist,2,Divorced,428529,2124136,0,Y,No,13,3,3,80,2,10,4,2,9,5,1,6
27,No,Travel_Frequently,170,Research & Development,3,3,Life Sciences,1,2241,4,Male,52,2,1,Laboratory Technician,4,Married,328431,1215369,1,Y,Yes,12,3,2,80,1,2,2,3,2,2,2,2
29,No,Travel_Rarely,130,Research & Development,15,2,Life Sciences,1,2242,4,Female,49,2,2,Laboratory Technician,3,Single,360801,1014094,0,Y,Yes,12,3,4,80,0,10,3,3,9,5,0,8
28,Yes,Travel_Rarely,553,Research & Development,2,4,Life Sciences,1,2243,1,Male,79,3,1,Laboratory Technician,3,Single,273817,1230558,2,Y,No,11,3,3,80,0,5,5,1,0,0,0,0
58,No,Travel_Rarely,855,Research & Development,23,4,Life Sciences,1,2244,1,Male,88,3,1,Research Scientist,3,Divorced,169154,2106623,1,Y,No,12,3,4,80,2,2,3,3,2,2,2,2
34,No,Travel_Rarely,173,Research & Development,1,4,Life Sciences,1,2245,2,Female,72,4,1,Research Scientist,4,Single,296144,1117263,2,Y,No,16,3,3,80,0,10,2,3,4,2,1,3
43,No,Travel_Rarely,980,Research & Development,28,3,Technical Degree,1,2246,4,Male,87,4,1,Laboratory Technician,2,Divorced,386863,466128,5,Y,No,12,3,3,80,1,8,0,3,6,4,0,2
51,No,Travel_Rarely,422,Research & Development,9,4,Life Sciences,1,2247,4,Male,96,3,1,Laboratory Technician,4,Married,143258,1575506,3,Y,No,23,4,2,80,2,10,4,3,4,2,0,3
36,Yes,Travel_Rarely,556,Sales,2,1,Life Sciences,1,2248,3,Male,50,2,3,Sales Executive,4,Married,864777,474677,1,Y,Yes,11,3,1,80,1,16,6,3,17,7,3,7
50,No,Travel_Rarely,1453,Research & Development,2,4,Medical,1,2249,2,Male,62,3,5,Research Director,3,Married,1593932,1028204,2,Y,Yes,11,3,4,80,1,29,2,2,8,1,7,7
19,Yes,Travel_Rarely,308,Research & Development,3,3,Life Sciences,1,2250,2,Male,47,2,1,Laboratory Technician,4,Single,113461,775552,1,Y,No,22,4,3,80,0,1,3,2,1,0,1,0
37,No,Travel_Rarely,285,Research & Development,21,3,Life Sciences,1,2251,2,Male,62,4,1,Research Scientist,1,Married,304029,1854718,1,Y,Yes,12,3,1,80,1,8,3,2,8,7,1,7
38,No,Travel_Rarely,835,Research & Development,25,2,Life Sciences,1,2252,1,Female,82,2,3,Research Director,2,Married,1000150,2215602,3,Y,No,17,3,3,80,1,19,2,3,10,8,0,1
34,No,Travel_Rarely,571,Research & Development,28,4,Life Sciences,1,2253,2,Male,78,3,2,Laboratory Technician,3,Married,445876,1852394,1,Y,Yes,12,3,2,80,1,16,3,3,15,14,5,7
41,No,Travel_Frequently,879,Research & Development,10,3,Life Sciences,1,2254,4,Male,90,2,4,Manager,1,Divorced,1401870,1035259,4,Y,No,13,3,2,80,1,21,2,2,7,6,7,7
29,No,Travel_Rarely,608,Research & Development,4,3,Technical Degree,1,2255,4,Female,90,2,1,Research Scientist,1,Divorced,170980,845272,1,Y,No,13,3,3,80,1,1,2,3,1,0,0,0
33,No,Travel_Frequently,459,Sales,10,3,Marketing,1,2256,2,Male,46,2,2,Sales Executive,4,Single,407779,351173,3,Y,No,14,3,3,80,0,9,6,2,7,7,0,1
36,No,Non-Travel,1349,Research & Development,9,4,Life Sciences,1,2257,1,Male,67,4,1,Laboratory Technician,2,Married,238874,766505,1,Y,No,22,4,2,80,0,5,3,3,5,4,0,2
31,Yes,Travel_Rarely,221,Research & Development,8,3,Life Sciences,1,2258,1,Female,34,2,1,Research Scientist,2,Single,95616,1820356,1,Y,No,12,3,3,80,0,1,3,4,1,0,0,0
44,No,Travel_Rarely,512,Human Resources,1,3,Life Sciences,1,2259,3,Female,43,3,1,Human Resources,4,Divorced,252154,316064,4,Y,Yes,18,3,1,80,3,8,2,3,2,2,2,2
30,No,Travel_Rarely,509,Sales,27,5,Marketing,1,2260,3,Male,100,3,2,Sales Executive,4,Divorced,455670,2072427,7,Y,No,23,4,4,80,1,10,2,2,8,7,7,7
40,No,Travel_Rarely,1110,Sales,1,2,Medical,1,2261,2,Male,58,1,2,Sales Executive,4,Married,607394,1094106,2,Y,Yes,22,4,3,80,3,6,2,2,4,3,0,2
31,No,Travel_Rarely,1091,Sales,5,4,Life Sciences,1,2262,1,Female,67,3,2,Sales Executive,4,Married,448366,1859698,1,Y,No,11,3,1,80,2,9,2,3,11,0,0,2
33,No,Travel_Rarely,1191,Research & Development,1,4,Other,1,2263,3,Male,100,2,1,Research Scientist,1,Single,253897,254146,3,Y,Yes,11,3,2,80,0,6,1,3,3,2,0,2
36,No,Travel_Rarely,310,Sales,10,4,Life Sciences,1,2264,4,Female,89,2,2,Sales Executive,4,Divorced,580253,2023789,2,Y,Yes,14,3,3,80,3,8,5,3,1,0,0,0
49,Yes,Travel_Frequently,1499,Research & Development,28,2,Life Sciences,1,2265,1,Male,98,2,2,Laboratory Technician,1,Single,366362,1924189,3,Y,No,20,4,1,80,0,20,2,3,4,3,1,3
49,No,Travel_Rarely,496,Research & Development,16,3,Medical,1,2266,4,Female,75,3,1,Laboratory Technician,1,Divorced,185588,2045784,4,Y,Yes,16,3,2,80,1,16,2,2,2,2,2,2
36,No,Travel_Rarely,728,Research & Development,9,4,Life Sciences,1,2267,3,Male,97,2,2,Healthcare Representative,2,Single,531283,1626053,9,Y,No,19,3,3,80,0,11,5,3,1,1,0,0
42,No,Travel_Rarely,1289,Research & Development,2,4,Other,1,2268,1,Male,100,2,2,Healthcare Representative,4,Single,591375,1412494,3,Y,No,23,4,2,80,0,14,6,3,1,0,0,0
27,No,Travel_Rarely,767,Research & Development,6,4,Medical,1,2269,1,Female,67,2,1,Research Scientist,3,Divorced,163842,405953,0,Y,No,12,3,3,80,2,6,5,2,5,3,0,3
31,Yes,Travel_Rarely,181,Research & Development,8,3,Life Sciences,1,2270,1,Female,33,2,1,Research Scientist,2,Single,88146,1872812,1,Y,No,12,3,3,80,0,1,3,4,1,0,0,0
32,No,Travel_Rarely,952,Sales,10,3,Marketing,1,2271,4,Male,55,3,2,Sales Executive,4,Single,482064,1825087,1,Y,No,12,3,4,80,0,10,2,2,10,7,0,8
39,No,Travel_Rarely,102,Sales,16,4,Marketing,1,2272,2,Male,77,3,4,Sales Executive,1,Single,1142827,2032753,0,Y,No,12,3,1,80,0,22,3,3,20,8,11,10
32,No,Travel_Rarely,642,Sales,7,3,Medical,1,2273,3,Male,57,4,2,Sales Executive,4,Married,485965,972511,1,Y,No,15,3,3,80,2,10,4,4,10,7,0,8
23,No,Travel_Rarely,614,Research & Development,9,1,Medical,1,2274,2,Male,36,3,1,Laboratory Technician,1,Married,225511,422553,1,Y,No,14,3,4,80,1,5,2,4,4,3,0,2
59,No,Travel_Rarely,1445,Sales,25,3,Life Sciences,1,2275,1,Female,98,3,3,Sales Executive,1,Single,655119,176624,7,Y,No,11,3,4,80,0,28,3,2,22,16,7,9
35,No,Travel_Rarely,1245,Research & Development,16,3,Life Sciences,1,2276,4,Male,72,3,3,Healthcare Representative,3,Married,640262,1148056,4,Y,Yes,12,3,3,80,0,10,2,3,9,7,0,0
37,No,Travel_Rarely,1029,Research & Development,1,2,Medical,1,2277,3,Female,85,2,1,Research Scientist,1,Married,326771,1518568,2,Y,No,14,3,1,80,1,17,2,2,3,1,0,2
54,No,Travel_Rarely,808,Research & Development,5,2,Medical,1,2278,1,Male,87,3,5,Research Director,1,Married,1632859,730981,4,Y,No,11,3,3,80,1,24,4,2,4,2,1,2
27,No,Travel_Rarely,676,Research & Development,1,3,Technical Degree,1,2279,4,Male,83,3,1,Research Scientist,1,Single,173719,385452,2,Y,No,11,3,2,80,0,4,2,2,4,2,1,2
43,No,Travel_Frequently,964,Research & Development,28,3,Medical,1,2280,2,Female,72,4,1,Research Scientist,3,Single,406368,1301523,4,Y,No,12,3,4,80,0,17,2,3,3,2,1,2
32,No,Travel_Frequently,1094,Sales,7,4,Marketing,1,2281,1,Female,68,3,3,Sales Executive,1,Married,806179,712389,2,Y,No,14,3,4,80,2,9,3,3,3,2,2,2
44,No,Travel_Rarely,1439,Sales,29,3,Medical,1,2282,4,Female,54,4,4,Sales Executive,4,Married,1129298,982886,3,Y,Yes,18,3,3,80,1,23,2,3,12,11,11,11
45,No,Non-Travel,1081,Sales,6,3,Medical,1,2283,4,Female,56,2,3,Sales Executive,4,Single,742601,1395313,6,Y,No,12,3,4,80,0,24,2,3,19,7,12,8
40,No,Travel_Rarely,1337,Research & Development,24,2,Technical Degree,1,2284,1,Male,63,3,2,Research Scientist,4,Divorced,263774,2045203,1,Y,No,17,3,1,80,2,9,3,3,9,8,4,7
37,No,Travel_Rarely,346,Research & Development,17,1,Life Sciences,1,2285,3,Female,65,2,3,Healthcare Representative,3,Married,679438,2035160,0,Y,No,18,3,1,80,1,21,4,2,19,9,1,9
45,No,Travel_Rarely,943,Sales,9,3,Marketing,1,2286,4,Male,75,3,3,Sales Executive,1,Divorced,878306,1600074,4,Y,Yes,12,3,3,80,1,18,2,3,5,4,0,2
43,No,Non-Travel,346,Research & Development,8,3,Life Sciences,1,2287,1,Male,50,3,1,Research Scientist,3,Single,174632,2020220,4,Y,No,13,3,3,80,0,7,2,2,3,2,1,2
35,No,Travel_Rarely,510,Human Resources,8,4,Technical Degree,1,2288,3,Male,99,3,1,Human Resources,3,Single,320878,617105,1,Y,No,17,3,2,80,0,6,2,1,5,4,1,4
38,No,Travel_Rarely,1011,Sales,2,2,Life Sciences,1,2289,2,Female,31,3,2,Sales Executive,1,Divorced,538006,1605635,3,Y,No,15,3,4,80,1,11,3,3,7,7,1,7
24,No,Travel_Rarely,885,Sales,26,1,Medical,1,2290,3,Female,32,3,2,Sales Executive,4,Single,520576,1913565,1,Y,No,23,4,2,80,0,6,5,2,6,5,1,4
24,Yes,Travel_Rarely,816,Research & Development,1,3,Medical,1,2291,2,Male,61,3,1,Research Scientist,4,Married,197374,273983,2,Y,Yes,16,3,1,80,1,6,2,2,2,0,2,0
42,No,Travel_Rarely,921,Research & Development,17,2,Life Sciences,1,2292,4,Female,83,4,2,Research Scientist,1,Single,559669,1958800,3,Y,Yes,13,3,3,80,0,10,1,3,3,2,0,2
30,No,Travel_Rarely,1313,Sales,4,2,Medical,1,2293,3,Female,64,2,2,Sales Executive,2,Divorced,439485,1614101,1,Y,Yes,12,3,2,80,3,11,4,2,11,8,2,7
27,No,Travel_Rarely,161,Research & Development,4,3,Life Sciences,1,2294,2,Male,86,4,2,Manufacturing Director,2,Married,505470,441477,1,Y,Yes,20,4,2,80,1,6,0,3,6,2,0,3
31,Yes,Travel_Rarely,238,Sales,6,4,Life Sciences,1,2295,2,Male,77,1,2,Sales Executive,3,Married,506466,1676517,4,Y,Yes,18,3,2,80,0,12,3,2,7,7,7,7
45,No,Travel_Frequently,335,Research & Development,25,3,Medical,1,2296,2,Female,84,3,5,Manager,2,Single,1524461,1072194,3,Y,No,22,4,3,80,0,23,4,3,0,0,0,0
34,Yes,Non-Travel,954,Research & Development,17,4,Technical Degree,1,2297,4,Male,87,1,1,Research Scientist,1,Married,189489,1190137,1,Y,Yes,23,4,2,80,1,5,2,3,5,2,3,0
35,No,Travel_Rarely,793,Research & Development,10,3,Other,1,2298,2,Male,45,3,1,Laboratory Technician,4,Divorced,328763,809250,1,Y,No,20,4,1,80,1,4,4,2,3,2,1,2
30,No,Travel_Rarely,908,Research & Development,1,2,Medical,1,2299,4,Male,75,3,1,Laboratory Technician,2,Married,305274,354825,1,Y,No,13,3,3,80,0,12,6,2,12,8,1,7
32,Yes,Travel_Rarely,345,Sales,4,3,Marketing,1,2300,4,Female,33,3,1,Sales Representative,3,Single,279710,790243,1,Y,Yes,13,3,2,80,0,1,2,3,1,0,0,0
47,No,Travel_Rarely,465,Sales,2,3,Technical Degree,1,2301,3,Female,76,1,4,Manager,2,Married,1410170,1246328,3,Y,Yes,12,3,2,80,1,28,2,2,7,7,7,7
40,No,Travel_Rarely,1428,Research & Development,19,2,Life Sciences,1,2302,3,Male,37,3,2,Research Scientist,1,Divorced,248336,1598082,2,Y,No,16,3,1,80,2,17,2,2,2,0,0,0
41,No,Travel_Rarely,490,Research & Development,6,3,Medical,1,2303,4,Male,93,2,2,Manufacturing Director,2,Single,509869,875152,6,Y,Yes,15,3,4,80,0,8,3,3,5,4,1,2
25,No,Travel_Rarely,1364,Sales,10,4,Life Sciences,1,2304,3,Male,58,3,2,Sales Executive,4,Single,351671,1684319,0,Y,No,14,3,2,80,0,5,4,3,3,3,1,1
36,No,Travel_Rarely,550,Research & Development,26,4,Medical,1,2305,3,Female,59,3,3,Healthcare Representative,3,Divorced,862868,583905,1,Y,Yes,11,3,3,80,1,16,3,2,16,10,10,1
46,No,Travel_Rarely,1245,Sales,2,3,Life Sciences,1,2306,3,Male,76,3,3,Sales Executive,4,Divorced,908767,451105,4,Y,Yes,12,3,2,80,1,13,5,2,10,6,0,3
35,Yes,Travel_Rarely,281,Sales,26,3,Life Sciences,1,2307,3,Male,83,3,2,Sales Executive,4,Single,464966,1139756,1,Y,Yes,18,3,4,80,0,10,2,3,10,7,7,7
33,No,Travel_Rarely,442,Research & Development,14,1,Life Sciences,1,2308,2,Female,53,3,1,Research Scientist,4,Single,255889,1402866,3,Y,No,18,3,1,80,0,5,4,3,3,2,0,2
33,No,Travel_Rarely,591,Research & Development,28,4,Life Sciences,1,2309,2,Male,79,3,2,Laboratory Technician,3,Married,433177,1896218,1,Y,Yes,12,3,2,80,1,15,3,3,15,14,5,7
49,No,Travel_Frequently,264,Research & Development,8,1,Life Sciences,1,2310,3,Male,63,2,2,Research Scientist,2,Married,420229,2095916,1,Y,No,23,4,4,80,1,10,3,3,11,7,1,7
